Ensembl Gene ID,Ensembl Transcript ID,Transcript Start,Transcript End,GC content,Chromosome Name
ENSG00000160472,ENST00000291934,55888204,55889612,66.93,19
ENSG00000233493,ENST00000444469,55890613,55895966,57.75,19
ENSG00000108107,ENST00000344063,55896713,55903453,52.89,19
ENSG00000108107,ENST00000431533,55897300,55898404,52.89,19
ENSG00000108107,ENST00000428193,55897300,55898978,52.89,19
ENSG00000108107,ENST00000558815,55897300,55903171,52.89,19
ENSG00000108107,ENST00000560583,55897302,55900256,52.89,19
ENSG00000108107,ENST00000560055,55897304,55914612,52.89,19
ENSG00000108107,ENST00000560881,55897311,55899711,52.89,19
ENSG00000108107,ENST00000559463,55897329,55899741,52.89,19
ENSG00000108107,ENST00000558131,55897718,55899741,52.89,19
ENSG00000108107,ENST00000426763,55897718,55903455,52.89,19
ENSG00000108107,ENST00000558752,55897725,55898599,52.89,19
ENSG00000108107,ENST00000458349,55897726,55903107,52.89,19
ENSG00000264736,ENST00000582658,75147209,75149198,40.35,18
ENSG00000264693,ENST00000581626,75334508,75336471,50.61,18
ENSG00000131873,ENST00000254190,101715928,101792137,43.36,15
ENSG00000131873,ENST00000543813,101717306,101728266,43.36,15
ENSG00000131873,ENST00000560766,101718782,101728230,43.36,15
ENSG00000131873,ENST00000561414,101718807,101728075,43.36,15
ENSG00000131873,ENST00000561143,101727746,101729772,43.36,15
ENSG00000131873,ENST00000559384,101775714,101782822,43.36,15
ENSG00000265843,ENST00000577408,75683250,75684498,44.96,18
ENSG00000265843,ENST00000583106,75683460,75694795,44.96,18
ENSG00000265843,ENST00000582805,75683770,75705678,44.96,18
ENSG00000265843,ENST00000578833,75698830,75705654,44.96,18
ENSG00000264334,ENST00000579480,75694976,75698566,45.22,18
ENSG00000266213,ENST00000577382,75897223,75900887,49.03,18
ENSG00000265644,ENST00000579769,76240549,76244867,41.38,18
ENSG00000265378,ENST00000581634,76265165,76266410,58.75,18
ENSG00000108106,ENST00000264552,55912652,55919145,55.94,19
ENSG00000108106,ENST00000587845,55912947,55919087,55.94,19
ENSG00000108106,ENST00000589978,55913082,55919139,55.94,19
ENSG00000108106,ENST00000592570,55915276,55915512,55.94,19
ENSG00000266273,ENST00000580487,76555612,76556672,44.86,18
ENSG00000266586,ENST00000578030,76668629,76678993,49.58,18
ENSG00000265101,ENST00000580639,76685064,76687441,56.98,18
ENSG00000263146,ENST00000575722,76736555,76738843,55.63,18
ENSG00000263146,ENST00000583511,76737095,76738843,55.63,18
ENSG00000263146,ENST00000572007,76737288,76737883,55.63,18
ENSG00000263146,ENST00000573860,76738351,76739074,55.63,18
ENSG00000187902,ENST00000376325,55940107,55954230,56.95,19
ENSG00000187902,ENST00000416792,55943343,55953704,56.95,19
ENSG00000131871,ENST00000398226,101811022,101817655,45.06,15
ENSG00000131871,ENST00000531964,101811622,101817519,45.06,15
ENSG00000131871,ENST00000526049,101812387,101817651,45.06,15
ENSG00000131871,ENST00000526043,101812395,101817676,45.06,15
ENSG00000131871,ENST00000528346,101813011,101817492,45.06,15
ENSG00000131871,ENST00000527833,101814373,101817646,45.06,15
ENSG00000131871,ENST00000529968,101815305,101817705,45.06,15
ENSG00000131871,ENST00000524890,101815460,101817489,45.06,15
ENSG00000131871,ENST00000534014,101816638,101817658,45.06,15
ENSG00000131871,ENST00000537379,101811214,101817700,45.06,15
ENSG00000063241,ENST00000438389,55964352,55973710,56.69,19
ENSG00000063241,ENST00000590921,55964356,55966952,56.69,19
ENSG00000063241,ENST00000425675,55964356,55972936,56.69,19
ENSG00000063241,ENST00000085068,55964356,55973012,56.69,19
ENSG00000063241,ENST00000587226,55966357,55971398,56.69,19
ENSG00000063241,ENST00000589080,55966369,55972993,56.69,19
ENSG00000063241,ENST00000591718,55966699,55973009,56.69,19
ENSG00000063241,ENST00000589108,55967264,55972991,56.69,19
ENSG00000267655,ENST00000586389,76877207,76877920,40.34,18
ENSG00000267628,ENST00000591742,77013577,77014856,39.45,18
ENSG00000267015,ENST00000592906,77100258,77103972,38.87,18
ENSG00000267287,ENST00000586798,77336460,77339808,59.04,18
ENSG00000267287,ENST00000589723,77338063,77349010,59.04,18
ENSG00000267409,ENST00000587527,77370747,77372303,57.10,18
ENSG00000197483,ENST00000391718,55987699,55995854,62.51,19
ENSG00000197483,ENST00000591164,55988013,55992877,62.51,19
ENSG00000178412,ENST00000317008,77398928,77439745,44.75,18
ENSG00000266901,ENST00000587315,77462721,77463651,42.64,18
ENSG00000266924,ENST00000587174,77547121,77551432,61.09,18
ENSG00000090971,ENST00000205194,55996371,55998935,66.08,19
ENSG00000090971,ENST00000591590,55996562,55997974,66.08,19
ENSG00000090971,ENST00000592719,55996590,55998935,66.08,19
ENSG00000090971,ENST00000587400,55996601,55998933,66.08,19
ENSG00000090971,ENST00000588985,55997789,55998935,66.08,19
ENSG00000267780,ENST00000592499,77552726,77576365,52.26,18
ENSG00000261126,ENST00000564012,77797387,77838211,45.28,18
ENSG00000261126,ENST00000568911,77822752,77830758,45.28,18
ENSG00000261126,ENST00000564686,77826911,77853362,45.28,18
ENSG00000261126,ENST00000566810,77827256,77839140,45.28,18
ENSG00000261126,ENST00000564555,77840060,77853337,45.28,18
ENSG00000266909,ENST00000586535,77835609,77836161,64.38,18
ENSG00000179954,ENST00000588254,55999864,56004223,54.48,19
ENSG00000179954,ENST00000587166,55999934,56015691,54.48,19
ENSG00000179954,ENST00000389623,55999934,56030445,54.48,19
ENSG00000179954,ENST00000589020,56005258,56011340,54.48,19
ENSG00000267251,ENST00000588950,77941563,77960875,48.69,18
ENSG00000131876,ENST00000254193,101821715,101835456,42.28,15
ENSG00000131876,ENST00000560307,101821719,101825335,42.28,15
ENSG00000131876,ENST00000559309,101821719,101835409,42.28,15
ENSG00000131876,ENST00000558036,101821719,101835487,42.28,15
ENSG00000131876,ENST00000560433,101821720,101828653,42.28,15
ENSG00000131876,ENST00000394082,101821859,101835408,42.28,15
ENSG00000131876,ENST00000540017,101821914,101835460,42.28,15
ENSG00000131876,ENST00000560496,101821950,101835110,42.28,15
ENSG00000131876,ENST00000559686,101824941,101827901,42.28,15
ENSG00000131876,ENST00000560383,101826815,101835418,42.28,15
ENSG00000131876,ENST00000558059,101826895,101835135,42.28,15
ENSG00000131876,ENST00000560987,101827126,101835166,42.28,15
ENSG00000131876,ENST00000560856,101827137,101835427,42.28,15
ENSG00000131876,ENST00000558020,101828287,101835416,42.28,15
ENSG00000131876,ENST00000561187,101833044,101835476,42.28,15
ENSG00000187550,ENST00000413299,56041100,56048456,57.36,19
ENSG00000187550,ENST00000344158,56041100,56047661,57.36,19
ENSG00000231274,ENST00000420723,56052023,56056909,56.84,19
ENSG00000231274,ENST00000592464,56055614,56056888,56.84,19
ENSG00000218891,ENST00000325421,56088899,56092187,68.34,19
ENSG00000218891,ENST00000592239,56090960,56092211,68.34,19
ENSG00000179943,ENST00000221665,56102746,56110893,57.11,19
ENSG00000179943,ENST00000590714,56104726,56113336,57.11,19
ENSG00000179943,ENST00000592585,56104776,56110996,57.11,19
ENSG00000179943,ENST00000587678,56104799,56109208,57.11,19
ENSG00000179943,ENST00000587414,56109100,56110154,57.11,19
ENSG00000261846,ENST00000576369,151462242,151489665,35.30,HSCHR3_1_CTG2_1
ENSG00000261846,ENST00000570799,151462253,151486092,35.30,HSCHR3_1_CTG2_1
ENSG00000171443,ENST00000589521,56111388,56113869,62.18,19
ENSG00000171443,ENST00000301073,56111735,56114502,62.18,19
ENSG00000171443,ENST00000591046,56113245,56114504,62.18,19
ENSG00000262411,ENST00000573278,151354962,151375744,37.05,HSCHR3_1_CTG2_1
ENSG00000262466,ENST00000570746,151479769,151656494,36.95,HSCHR3_1_CTG2_1
ENSG00000262466,ENST00000572981,151479797,151656501,36.95,HSCHR3_1_CTG2_1
ENSG00000169062,ENST00000375299,115047059,115071283,47.58,13
ENSG00000169062,ENST00000492270,115047078,115047745,47.58,13
ENSG00000169062,ENST00000351487,115047103,115071283,47.58,13
ENSG00000169062,ENST00000484246,115047120,115057232,47.58,13
ENSG00000169062,ENST00000480362,115047195,115070424,47.58,13
ENSG00000169062,ENST00000474056,115047400,115067267,47.58,13
ENSG00000169062,ENST00000493727,115047428,115067231,47.58,13
ENSG00000169062,ENST00000481131,115051450,115057193,47.58,13
ENSG00000169062,ENST00000479712,115051849,115057219,47.58,13
ENSG00000169062,ENST00000475218,115051860,115071283,47.58,13
ENSG00000261221,ENST00000568956,56116771,56128635,58.24,19
ENSG00000179922,ENST00000325351,56132108,56135941,58.42,19
ENSG00000179922,ENST00000591479,56132572,56135932,58.42,19
ENSG00000213015,ENST00000592881,56146382,56154184,57.45,19
ENSG00000213015,ENST00000325333,56152262,56154835,57.45,19
ENSG00000213015,ENST00000590190,56152351,56153940,57.45,19
ENSG00000213015,ENST00000592461,56153463,56154187,57.45,19
ENSG00000213015,ENST00000543039,56153418,56154835,57.45,19
ENSG00000213015,ENST00000545125,56153463,56154835,57.45,19
ENSG00000198824,ENST00000361283,115079988,115092796,42.93,13
ENSG00000198824,ENST00000463003,115086601,115089754,42.93,13
ENSG00000198824,ENST00000478022,115086616,115087916,42.93,13
ENSG00000171425,ENST00000587252,56146825,56156988,58.42,19
ENSG00000171425,ENST00000585995,56152397,56156356,58.42,19
ENSG00000171425,ENST00000270451,56154913,56156988,58.42,19
ENSG00000171425,ENST00000588537,56155176,56156987,58.42,19
ENSG00000215604,ENST00000443465,19041312,19059588,34.16,13
ENSG00000140479,ENST00000558864,101840818,101853607,48.26,15
ENSG00000140479,ENST00000558951,101840818,101906467,48.26,15
ENSG00000140479,ENST00000561177,101844133,102030042,48.26,15
ENSG00000140479,ENST00000398185,101844134,101983868,48.26,15
ENSG00000140479,ENST00000559499,101844136,101849317,48.26,15
ENSG00000140479,ENST00000560921,101844139,102029947,48.26,15
ENSG00000140479,ENST00000557794,101844951,102065405,48.26,15
ENSG00000140479,ENST00000558433,101845333,101856594,48.26,15
ENSG00000140479,ENST00000559430,101845436,101849145,48.26,15
ENSG00000140479,ENST00000560785,101847496,101854052,48.26,15
ENSG00000140479,ENST00000561109,101853222,102029947,48.26,15
ENSG00000140479,ENST00000559678,101853222,102029947,48.26,15
ENSG00000140479,ENST00000559605,101865144,101910673,48.26,15
ENSG00000140479,ENST00000560902,101866586,101922329,48.26,15
ENSG00000140479,ENST00000560271,101886947,102029900,48.26,15
ENSG00000140479,ENST00000558716,101886947,102029900,48.26,15
ENSG00000140479,ENST00000561444,101905079,102030042,48.26,15
ENSG00000140479,ENST00000558154,101905990,101922411,48.26,15
ENSG00000140479,ENST00000559417,101924527,102029640,48.26,15
ENSG00000140479,ENST00000348070,101844134,102029873,48.26,15
ENSG00000140479,ENST00000358417,101844134,102029873,48.26,15
ENSG00000140479,ENST00000344273,101886947,102029873,48.26,15
ENSG00000140479,ENST00000398181,101886947,102030187,48.26,15
ENSG00000140479,ENST00000331826,101905113,101971716,48.26,15
ENSG00000173581,ENST00000592996,56152428,56162853,61.17,19
ENSG00000173581,ENST00000593069,56159380,56160675,61.17,19
ENSG00000173581,ENST00000308964,56159401,56164527,61.17,19
ENSG00000173581,ENST00000587213,56159424,56160656,61.17,19
ENSG00000173581,ENST00000586790,56159509,56164527,61.17,19
ENSG00000173581,ENST00000591578,56159599,56164527,61.17,19
ENSG00000173581,ENST00000588740,56159599,56164527,61.17,19
ENSG00000173581,ENST00000586864,56160271,56161021,61.17,19
ENSG00000173581,ENST00000591241,56160285,56164399,61.17,19
ENSG00000063244,ENST00000450554,56165512,56186081,56.03,19
ENSG00000063244,ENST00000308924,56166431,56185664,56.03,19
ENSG00000063244,ENST00000588850,56166448,56172683,56.03,19
ENSG00000063244,ENST00000587196,56166475,56173197,56.03,19
ENSG00000063244,ENST00000592867,56170574,56171851,56.03,19
ENSG00000063244,ENST00000590908,56170575,56173905,56.03,19
ENSG00000063244,ENST00000586832,56170647,56173312,56.03,19
ENSG00000063244,ENST00000592874,56171882,56180231,56.03,19
ENSG00000063244,ENST00000590551,56173865,56185605,56.03,19
ENSG00000063244,ENST00000587275,56173885,56175425,56.03,19
ENSG00000063245,ENST00000270460,56186592,56207132,54.85,19
ENSG00000063245,ENST00000085079,56186611,56207132,54.85,19
ENSG00000063245,ENST00000411543,56187991,56206807,54.85,19
ENSG00000063245,ENST00000591743,56192042,56201281,54.85,19
ENSG00000063245,ENST00000586194,56204014,56204753,54.85,19
ENSG00000063245,ENST00000591005,56204135,56207131,54.85,19
ENSG00000063245,ENST00000589704,56204136,56221224,54.85,19
ENSG00000231238,ENST00000448748,19114637,19124837,36.27,13
ENSG00000230473,ENST00000456756,19174124,19187652,44.42,13
ENSG00000233905,ENST00000439212,19183272,19183842,75.83,13
ENSG00000229788,ENST00000412714,19184438,19185815,52.76,13
ENSG00000235876,ENST00000443167,19239375,19241361,63.56,13
ENSG00000231914,ENST00000422609,19246967,19250303,47.23,13
ENSG00000226361,ENST00000477545,19254634,19255840,42.37,13
ENSG00000226361,ENST00000342224,19254635,19255846,42.37,13
ENSG00000228797,ENST00000447172,19271143,19271647,62.57,13
ENSG00000185792,ENST00000332836,56219798,56249768,44.61,19
ENSG00000185792,ENST00000590200,56222799,56249740,44.61,19
ENSG00000236169,ENST00000444605,19292907,19293869,39.67,13
ENSG00000230931,ENST00000446657,19298711,19299527,37.45,13
ENSG00000204718,ENST00000330492,19300846,19301554,58.53,13
ENSG00000227784,ENST00000432501,19308220,19309036,38.43,13
ENSG00000236092,ENST00000453176,19312245,19317477,50.47,13
ENSG00000223638,ENST00000434937,56270380,56274541,42.74,19
ENSG00000244155,ENST00000425951,19315870,19316858,52.38,13
ENSG00000227568,ENST00000458433,19381419,19382158,51.35,13
ENSG00000229292,ENST00000341750,56280507,56284545,42.36,19
ENSG00000225016,ENST00000436585,19383970,19384188,52.97,13
ENSG00000206192,ENST00000457997,19390858,19446107,36.96,13
ENSG00000242756,ENST00000436571,19411908,19412238,43.50,13
ENSG00000227332,ENST00000418741,19433967,19434882,41.92,13
ENSG00000235500,ENST00000452841,19466400,19469370,50.76,13
ENSG00000226250,ENST00000447784,19479579,19481950,52.11,13
ENSG00000231358,ENST00000422082,19496029,19497905,36.12,13
ENSG00000226057,ENST00000444553,19520895,19636858,45.38,13
ENSG00000226057,ENST00000416576,19521042,19526727,45.38,13
ENSG00000179873,ENST00000585621,56296763,56300691,42.56,19
ENSG00000179873,ENST00000590363,56296770,56320913,42.56,19
ENSG00000179873,ENST00000589824,56296770,56329540,42.56,19
ENSG00000179873,ENST00000592953,56296770,56343353,42.56,19
ENSG00000179873,ENST00000589093,56296770,56343360,42.56,19
ENSG00000179873,ENST00000590409,56296770,56348128,42.56,19
ENSG00000179873,ENST00000593244,56303736,56347805,42.56,19
ENSG00000179873,ENST00000593208,56321602,56348166,42.56,19
ENSG00000179873,ENST00000443188,56296770,56348128,42.56,19
ENSG00000179873,ENST00000360133,56296770,56348128,42.56,19
ENSG00000232685,ENST00000456737,19582399,19586699,45.88,13
ENSG00000232685,ENST00000428086,19582404,19589338,45.88,13
ENSG00000232685,ENST00000542070,19582399,19586157,45.88,13
ENSG00000229375,ENST00000433802,19589627,19593476,37.17,13
ENSG00000187721,ENST00000433887,19600141,19606766,38.87,13
ENSG00000187721,ENST00000560687,19600138,19606764,38.87,13
ENSG00000226619,ENST00000450212,19601977,19602841,36.18,13
ENSG00000224778,ENST00000425713,19700539,19713751,41.09,13
ENSG00000234894,ENST00000433721,19725694,19726447,62.86,13
ENSG00000229147,ENST00000440167,19726707,19745334,52.84,13
ENSG00000227879,ENST00000442352,19775777,19801572,40.07,13
ENSG00000232243,ENST00000428785,19836937,19837285,38.07,13
ENSG00000232243,ENST00000437057,19836937,19838013,38.07,13
ENSG00000237636,ENST00000454044,19864733,19918965,36.59,13
ENSG00000215349,ENST00000400109,19878733,19879765,44.05,13
ENSG00000236834,ENST00000413833,19919189,19920889,57.91,13
ENSG00000160505,ENST00000301295,56347944,56392953,42.93,19
ENSG00000160505,ENST00000587464,56348261,56369226,42.93,19
ENSG00000160505,ENST00000587891,56368811,56393220,42.93,19
ENSG00000160505,ENST00000589437,56370063,56393220,42.93,19
ENSG00000160505,ENST00000346986,56347944,56393218,42.93,19
ENSG00000224976,ENST00000446672,19923277,19982102,42.60,13
ENSG00000231184,ENST00000428076,19956594,19957212,62.48,13
ENSG00000231184,ENST00000457899,19956348,19957525,62.48,13
ENSG00000230057,ENST00000442144,19978749,19979239,40.12,13
ENSG00000229791,ENST00000443554,19982182,19983669,45.23,13
ENSG00000237164,ENST00000457292,19985371,19990328,45.56,13
ENSG00000223625,ENST00000440548,20032538,20032858,42.99,13
ENSG00000232894,ENST00000451581,20126711,20144428,42.85,13
ENSG00000215572,ENST00000400596,20134153,20135409,64.52,13
ENSG00000238132,ENST00000456608,20137729,20139040,46.65,13
ENSG00000225316,ENST00000438640,20161258,20162490,45.26,13
ENSG00000257110,ENST00000542012,20247071,20247197,54.33,13
ENSG00000173572,ENST00000588751,56403065,56443702,43.40,19
ENSG00000173572,ENST00000342929,56407311,56443677,43.40,19
ENSG00000226352,ENST00000423023,20248764,20250024,40.29,13
ENSG00000237644,ENST00000426340,20252830,20253837,43.65,13
ENSG00000233469,ENST00000435385,20392261,20392759,63.53,13
ENSG00000223576,ENST00000422148,20417276,20417812,42.46,13
ENSG00000237672,ENST00000419430,20644390,20646276,44.14,13
ENSG00000230625,ENST00000421863,20651665,20653696,37.20,13
ENSG00000179709,ENST00000291971,56459198,56499995,44.14,19
ENSG00000179709,ENST00000590542,56459269,56499279,44.14,19
ENSG00000236076,ENST00000455848,20676840,20677369,41.89,13
ENSG00000226633,ENST00000458378,20753117,20753601,48.66,13
ENSG00000260131,ENST00000569603,20755670,20756081,35.92,13
ENSG00000238286,ENST00000419313,21181407,21182270,53.12,13
ENSG00000203614,ENST00000366421,21286570,21288285,49.01,13
ENSG00000233524,ENST00000444720,21321174,21322196,45.65,13
ENSG00000171487,ENST00000390649,56511092,56573179,45.53,19
ENSG00000236704,ENST00000417432,21495803,21497372,48.09,13
ENSG00000241831,ENST00000424329,21512703,21523567,45.28,13
ENSG00000233780,ENST00000440699,21522433,21523738,47.47,13
ENSG00000142409,ENST00000270459,56598732,56632649,58.61,19
ENSG00000142409,ENST00000586787,56600422,56614853,58.61,19
ENSG00000142409,ENST00000587279,56613019,56632619,58.61,19
ENSG00000234363,ENST00000453800,21530318,21530582,46.04,13
ENSG00000213621,ENST00000454001,21535449,21536334,52.71,13
ENSG00000233851,ENST00000422510,21579296,21592261,44.39,13
ENSG00000180172,ENST00000419579,21668457,21668853,46.35,13
ENSG00000180172,ENST00000315012,21668458,21668853,46.35,13
ENSG00000225585,ENST00000422501,21677142,21678510,50.11,13
ENSG00000233405,ENST00000443719,21808707,21809343,49.76,13
ENSG00000239501,ENST00000427890,21834168,21867568,39.56,13
ENSG00000235438,ENST00000418437,21834171,21835719,64.49,13
ENSG00000167685,ENST00000587467,56643968,56658550,54.02,19
ENSG00000167685,ENST00000588358,56652320,56658497,54.02,19
ENSG00000167685,ENST00000337080,56652556,56672261,54.02,19
ENSG00000167685,ENST00000587195,56652652,56667169,54.02,19
ENSG00000167685,ENST00000586123,56652672,56658492,54.02,19
ENSG00000167685,ENST00000587664,56652682,56671406,54.02,19
ENSG00000167685,ENST00000592949,56652690,56672262,54.02,19
